ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
4977,0,0,12,0,-12
4978,1,1,679,1325,646
4979,1,1,235,1266,1031
4980,1,0,4,0,-4
4981,1,1,237,1332,1095
4982,1,1,228,2403,2175
4983,1,0,4,0,-4
4984,1,0,142,0,-142
4985,1,1,64,1291,1227
4986,0,0,69,0,-69
4987,1,0,205,0,-205
4988,0,0,199,0,-199
4989,1,0,0,0,0
4990,1,0,15,0,-15
4991,0,0,77,0,-77
4992,1,0,0,0,0
4993,1,0,49,0,-49
4994,1,0,74,0,-74
4995,1,1,199,1300,1101
4996,1,0,111,0,-111
4997,0,0,7,0,-7
4998,1,0,20,0,-20
4999,0,0,24,0,-24
5000,0,0,0,0,0
5001,0,0,36,0,-36
5002,0,0,12,0,-12
5003,0,0,38,0,-38
5004,1,1,1026,1350,324
5005,1,1,728,1767,1039
5006,1,1,200,1219,1019
5007,1,1,520,1629,1109
5008,1,0,63,0,-63
5009,1,1,1295,1738,443
5010,0,0,13,0,-13
5011,1,1,728,1278,550
5012,1,1,988,1502,514
5013,1,0,21,0,-21
5014,1,1,581,1394,813
5015,0,0,13,0,-13
5016,0,0,26,0,-26
5017,1,1,813,1467,654
5018,1,1,417,1864,1447
5019,1,0,24,0,-24
5020,1,0,96,0,-96
5021,0,0,32,0,-32
5022,0,0,19,0,-19
5023,0,0,49,0,-49
5024,1,0,32,0,-32
5025,0,0,28,0,-28
5026,1,0,21,0,-21
5027,0,0,53,0,-53
5028,1,1,117,1206,1089
5029,0,0,53,0,-53
5030,1,0,2,0,-2
5031,1,1,374,1324,950
5032,1,1,81,1702,1621
5033,0,0,9,0,-9
5034,0,0,23,0,-23
5035,1,0,8,0,-8
5036,1,0,4,0,-4
5037,1,0,25,0,-25
5038,1,0,9,0,-9
5039,1,1,325,1492,1167
5040,0,0,31,0,-31
5041,1,0,30,0,-30
5042,0,0,4,0,-4
5043,0,0,162,0,-162
5044,0,0,92,0,-92
5045,0,0,85,0,-85
5046,1,1,60,1221,1161
5047,1,1,852,1528,676
5048,1,1,156,1449,1293
5049,1,0,51,0,-51
5050,1,0,80,0,-80
5051,1,1,729,2031,1302
5052,0,0,109,0,-109
5053,1,1,1958,1376,-582
5054,1,0,68,0,-68
5055,1,1,662,1418,756
5056,0,0,13,0,-13
5057,0,0,79,0,-79
5058,1,1,759,1280,521
5059,0,0,27,0,-27
5060,1,1,937,1502,565
5061,1,1,360,1633,1273
5062,1,1,1803,1959,156
5063,1,1,570,1410,840
5064,1,1,1369,1459,90
5065,1,1,1284,1524,240
5066,0,0,44,0,-44
5067,0,0,20,0,-20
5068,0,0,30,0,-30
5069,1,1,528,2339,1811
5070,1,1,389,1403,1014
5071,1,0,17,0,-17
5072,0,0,36,0,-36
5073,0,0,22,0,-22
5074,1,0,154,0,-154
5075,0,0,102,0,-102
5076,0,0,84,0,-84
5077,1,1,151,1683,1532
5078,1,0,10,0,-10
5079,0,0,59,0,-59
5080,0,0,56,0,-56
5081,1,0,187,0,-187
5082,0,0,6,0,-6
5083,1,1,494,1719,1225
5084,1,0,37,0,-37
5085,1,0,1,0,-1
5086,1,0,277,0,-277
5087,1,1,596,1908,1312
5088,1,1,212,2054,1842
5089,1,1,1443,1970,527
5090,0,0,37,0,-37
5091,1,0,25,0,-25
5092,1,0,27,0,-27
5093,1,1,322,1346,1024
5094,1,1,316,1219,903
5095,1,0,2,0,-2
5096,1,0,89,0,-89
5097,1,1,309,1506,1197
5098,1,0,15,0,-15
5099,1,0,3,0,-3
5100,0,0,228,0,-228
5101,0,0,2,0,-2
5102,1,1,1536,1495,-41
5103,1,0,102,0,-102
5104,1,1,131,1661,1530
5105,1,1,1665,1496,-169
5106,0,0,19,0,-19
5107,0,0,64,0,-64
5108,0,0,155,0,-155
5109,1,0,90,0,-90
5110,1,1,403,2141,1738
5111,1,0,41,0,-41
5112,0,0,62,0,-62
5113,0,0,20,0,-20
5114,0,0,322,0,-322
5115,1,1,253,1633,1380
5116,0,0,137,0,-137
5117,1,1,178,1237,1059
5118,1,0,14,0,-14
5119,1,1,43,1301,1258
5120,1,0,7,0,-7
5121,0,0,72,0,-72
5122,1,0,17,0,-17
5123,1,1,495,1581,1086
5124,1,0,79,0,-79
5125,1,1,379,2168,1789
5126,1,1,95,1251,1156
5127,0,0,22,0,-22
5128,0,0,71,0,-71
5129,0,0,92,0,-92
5130,0,0,3,0,-3
5131,1,1,80,1379,1299
5132,0,0,26,0,-26
5133,1,1,16,1507,1491
5134,1,0,19,0,-19
5135,1,1,227,1264,1037
5136,1,0,70,0,-70
5137,1,0,16,0,-16
5138,0,0,68,0,-68
5139,1,0,74,0,-74
5140,1,1,280,2151,1871
5141,1,0,32,0,-32
5142,1,0,26,0,-26
5143,0,0,13,0,-13
5144,0,0,136,0,-136
5145,1,0,98,0,-98
5146,1,0,25,0,-25
5147,1,1,827,1206,379
5148,1,1,165,1651,1486
5149,0,0,132,0,-132
5150,0,0,13,0,-13
5151,1,0,51,0,-51
5152,1,0,19,0,-19
5153,1,0,25,0,-25
5154,0,0,41,0,-41
5155,0,0,59,0,-59
5156,1,0,41,0,-41
5157,1,1,67,1940,1873
5158,1,1,1107,3559,2452
5159,0,0,15,0,-15
5160,0,0,32,0,-32
5161,1,1,935,1352,417
5162,1,1,338,1493,1155
5163,0,0,93,0,-93
5164,0,0,54,0,-54
5165,1,1,541,1215,674
5166,0,0,67,0,-67
5167,1,1,422,1900,1478
5168,1,0,18,0,-18
5169,1,0,22,0,-22
5170,1,0,67,0,-67
5171,1,1,120,1585,1465
5172,1,0,30,0,-30
5173,0,0,31,0,-31
5174,1,0,5,0,-5
5175,1,1,1117,1227,110
5176,1,0,63,0,-63
5177,0,0,93,0,-93
5178,1,1,310,1234,924
5179,1,1,152,2075,1923
5180,1,1,148,2565,2417
5181,1,1,368,1349,981
5182,1,1,149,1437,1288
5183,0,0,7,0,-7
5184,1,0,12,0,-12
5185,1,0,8,0,-8
5186,1,0,8,0,-8
5187,0,0,0,0,0
5188,1,0,20,0,-20
5189,0,0,21,0,-21
5190,1,0,7,0,-7
5191,0,0,94,0,-94
5192,0,0,33,0,-33
5193,1,0,64,0,-64
5194,1,1,265,1416,1151
5195,0,0,18,0,-18
5196,1,1,1734,1823,89
5197,1,0,2,0,-2
5198,0,0,26,0,-26
5199,1,1,1013,1629,616
5200,1,0,23,0,-23
5201,0,0,15,0,-15
5202,1,0,1,0,-1
5203,0,0,28,0,-28
5204,1,0,7,0,-7
5205,0,0,23,0,-23
5206,0,0,172,0,-172
5207,1,1,647,1257,610
5208,0,0,13,0,-13
5209,0,0,14,0,-14
5210,1,0,11,0,-11
5211,1,1,679,1360,681
5212,1,0,13,0,-13
5213,1,1,34,1912,1878
5214,0,0,7,0,-7
5215,0,0,171,0,-171
5216,0,0,142,0,-142
5217,0,0,9,0,-9
5218,0,0,56,0,-56
5219,1,0,2,0,-2
5220,1,0,6,0,-6
5221,1,1,335,1265,930
5222,1,1,127,1562,1435
5223,0,0,169,0,-169
5224,1,1,58,1571,1513
5225,0,0,1,0,-1
5226,0,0,139,0,-139
5227,0,0,27,0,-27
5228,0,0,49,0,-49
5229,1,0,0,0,0
5230,1,0,32,0,-32
5231,0,0,153,0,-153
5232,0,0,7,0,-7
5233,0,0,2,0,-2
5234,1,1,1652,1213,-439
5235,1,0,13,0,-13
5236,1,0,33,0,-33
5237,1,0,34,0,-34
5238,1,0,24,0,-24
5239,1,0,73,0,-73
5240,0,0,90,0,-90
5241,1,0,0,0,0
5242,1,1,269,1512,1243
5243,0,0,7,0,-7
5244,1,0,21,0,-21
5245,1,0,6,0,-6
5246,1,1,360,1332,972
5247,1,0,59,0,-59
5248,1,1,283,1331,1048
5249,0,0,19,0,-19
5250,0,0,2,0,-2
5251,1,1,239,2120,1881
5252,0,0,77,0,-77
5253,1,1,310,1666,1356
5254,1,1,951,1732,781
5255,1,1,280,1538,1258
5256,1,0,23,0,-23
5257,1,0,38,0,-38
5258,1,0,48,0,-48
5259,0,0,219,0,-219
5260,0,0,8,0,-8
5261,1,1,1028,1927,899
5262,1,1,332,1374,1042
5263,1,1,823,1361,538
5264,1,1,561,1737,1176
5265,1,1,251,1481,1230
5266,0,0,20,0,-20
5267,1,0,104,0,-104
5268,1,0,25,0,-25
5269,0,0,1,0,-1
5270,0,0,84,0,-84
5271,0,0,40,0,-40
5272,0,0,35,0,-35
5273,0,0,51,0,-51
5274,1,0,26,0,-26
5275,1,0,47,0,-47
5276,1,1,246,2694,2448
5277,0,0,32,0,-32
5278,1,0,112,0,-112
5279,1,1,261,1803,1542
5280,1,0,4,0,-4
5281,0,0,15,0,-15
5282,0,0,35,0,-35
5283,1,0,31,0,-31
5284,1,0,73,0,-73
5285,1,0,81,0,-81
5286,1,1,291,1254,963
5287,0,0,103,0,-103
5288,1,1,404,1257,853
5289,1,0,34,0,-34
5290,0,0,13,0,-13
5291,1,1,552,1572,1020
5292,0,0,104,0,-104
5293,1,0,17,0,-17
5294,1,1,1087,1545,458
5295,0,0,29,0,-29
5296,0,0,175,0,-175
5297,0,0,8,0,-8
5298,1,1,175,1920,1745
5299,1,0,43,0,-43
5300,1,1,1021,1294,273
5301,1,0,64,0,-64
5302,1,1,2959,2057,-902
5303,1,0,12,0,-12
5304,1,0,0,0,0
5305,1,1,523,1215,692
5306,1,0,100,0,-100
5307,1,0,10,0,-10
5308,0,0,20,0,-20
5309,1,0,15,0,-15
5310,0,0,84,0,-84
5311,1,0,20,0,-20
5312,0,0,42,0,-42
5313,0,0,4,0,-4
5314,1,0,29,0,-29
5315,0,0,156,0,-156
5316,1,0,10,0,-10
5317,1,0,90,0,-90
5318,1,0,62,0,-62
5319,1,1,730,3152,2422
5320,1,1,452,1372,920
5321,0,0,1,0,-1
5322,0,0,88,0,-88
5323,1,1,354,1297,943
5324,0,0,67,0,-67
5325,1,1,246,1312,1066
5326,1,1,302,1411,1109
5327,1,0,118,0,-118
5328,1,1,1016,1443,427
5329,1,1,627,1235,608
5330,0,0,171,0,-171
5331,1,1,1048,1677,629
5332,0,0,82,0,-82
5333,1,0,3,0,-3
5334,1,1,256,2703,2447
5335,1,0,10,0,-10
5336,1,0,80,0,-80
5337,1,1,643,1377,734
5338,1,0,151,0,-151
5339,1,0,29,0,-29
5340,0,0,7,0,-7
5341,1,1,312,2075,1763
5342,1,1,440,1744,1304
5343,0,0,69,0,-69
5344,1,0,21,0,-21
5345,0,0,0,0,0
5346,1,1,571,1558,987
5347,1,0,92,0,-92
5348,1,1,747,1785,1038
5349,1,1,11,1219,1208
5350,1,1,554,1224,670
5351,0,0,62,0,-62
5352,1,1,140,1707,1567
5353,1,1,96,1339,1243
5354,1,1,81,1350,1269
5355,0,0,108,0,-108
5356,0,0,117,0,-117
5357,1,0,45,0,-45
5358,1,1,242,2371,2129
5359,0,0,13,0,-13
5360,1,0,38,0,-38
5361,1,0,43,0,-43
5362,1,0,146,0,-146
5363,0,0,39,0,-39
5364,1,1,581,1335,754
5365,1,0,17,0,-17
5366,1,1,202,1388,1186
5367,1,1,303,1530,1227
5368,1,1,563,1209,646
5369,0,0,166,0,-166
5370,1,1,1782,1389,-393
5371,0,0,34,0,-34
5372,0,0,30,0,-30
5373,1,1,717,1205,488
5374,0,0,29,0,-29
5375,1,0,77,0,-77
5376,1,0,2,0,-2
5377,1,0,40,0,-40
5378,1,0,37,0,-37
5379,0,0,85,0,-85
5380,0,0,10,0,-10
5381,0,0,36,0,-36
5382,1,0,26,0,-26
5383,1,0,30,0,-30
5384,1,1,182,2043,1861
5385,1,1,1559,1446,-113
5386,0,0,89,0,-89
5387,1,0,74,0,-74
5388,0,0,111,0,-111
5389,0,0,1,0,-1
5390,0,0,27,0,-27
5391,1,1,85,1427,1342
5392,0,0,34,0,-34
5393,0,0,80,0,-80
5394,1,0,23,0,-23
5395,1,0,68,0,-68
5396,0,0,45,0,-45
5397,0,0,3,0,-3
5398,0,0,56,0,-56
5399,0,0,66,0,-66
5400,1,1,288,1274,986
5401,0,0,61,0,-61
5402,1,0,24,0,-24
5403,1,1,1072,1224,152
5404,1,0,37,0,-37
5405,0,0,14,0,-14
5406,0,0,1,0,-1
5407,1,0,4,0,-4
5408,0,0,74,0,-74
5409,0,0,25,0,-25
5410,0,0,252,0,-252
5411,1,0,17,0,-17
5412,0,0,39,0,-39
5413,1,0,63,0,-63
5414,1,0,11,0,-11
5415,0,0,95,0,-95
5416,1,1,905,2215,1310
5417,1,0,18,0,-18
5418,0,0,39,0,-39
5419,1,0,115,0,-115
5420,0,0,123,0,-123
5421,0,0,31,0,-31
5422,0,0,16,0,-16
5423,1,1,941,1206,265
5424,1,1,722,1372,650
5425,1,0,50,0,-50
5426,1,1,1318,3637,2319
5427,1,0,20,0,-20
5428,1,0,65,0,-65
5429,1,0,2,0,-2
5430,1,1,527,1741,1214
5431,0,0,78,0,-78
5432,1,0,51,0,-51
5433,0,0,28,0,-28
5434,1,0,75,0,-75
5435,1,1,207,1246,1039
5436,1,0,34,0,-34
5437,1,1,1142,1268,126
5438,0,0,42,0,-42
5439,1,0,26,0,-26
5440,0,0,14,0,-14
5441,0,0,38,0,-38
5442,1,1,1060,1315,255
5443,1,1,295,1858,1563
5444,0,0,30,0,-30
5445,1,1,323,1429,1106
5446,1,1,246,1350,1104
5447,0,0,33,0,-33
5448,1,1,325,2457,2132
5449,1,1,416,1338,922
5450,1,0,50,0,-50
5451,1,0,12,0,-12
5452,1,1,339,1335,996
5453,1,1,1989,2430,441
5454,1,0,7,0,-7
5455,0,0,20,0,-20
5456,1,0,97,0,-97
5457,1,0,37,0,-37
5458,1,0,103,0,-103
5459,1,1,455,1626,1171
5460,1,1,437,1329,892
5461,1,0,45,0,-45
5462,1,0,51,0,-51
5463,1,1,156,1262,1106
5464,1,0,27,0,-27
5465,0,0,44,0,-44
5466,0,0,53,0,-53
5467,1,0,16,0,-16
5468,1,0,19,0,-19
5469,0,0,44,0,-44
5470,1,0,11,0,-11
5471,1,0,182,0,-182
5472,1,1,573,1244,671
5473,0,0,3,0,-3
5474,1,1,74,1761,1687
5475,1,1,374,1267,893
5476,0,0,177,0,-177
5477,1,1,173,1240,1067
5478,1,1,671,1297,626
5479,1,0,121,0,-121
5480,1,1,70,1401,1331
5481,1,0,4,0,-4
5482,0,0,37,0,-37
5483,0,0,21,0,-21
5484,0,0,43,0,-43
5485,0,0,2,0,-2
5486,0,0,29,0,-29
5487,1,0,7,0,-7
5488,1,1,833,1262,429
5489,1,0,26,0,-26
5490,0,0,3,0,-3
5491,1,1,1523,1208,-315
5492,0,0,14,0,-14
5493,1,0,45,0,-45
5494,1,0,17,0,-17
5495,1,1,170,1347,1177
5496,1,1,711,1593,882
5497,0,0,35,0,-35
5498,0,0,13,0,-13
5499,0,0,69,0,-69
5500,0,0,189,0,-189
5501,1,0,56,0,-56
5502,1,1,136,1767,1631
5503,0,0,137,0,-137
5504,1,0,36,0,-36
5505,1,1,406,4198,3792
5506,0,0,61,0,-61
5507,1,0,43,0,-43
5508,1,1,976,1480,504
5509,1,1,341,1245,904
5510,0,0,0,0,0
5511,1,0,102,0,-102
5512,1,0,91,0,-91
5513,0,0,2,0,-2
5514,0,0,29,0,-29
5515,0,0,20,0,-20
5516,0,0,3,0,-3
5517,1,1,201,1225,1024
5518,0,0,80,0,-80
5519,1,0,179,0,-179
5520,0,0,7,0,-7
5521,1,1,1586,1726,140
5522,1,0,56,0,-56
5523,1,0,2,0,-2
5524,1,1,186,1233,1047
5525,1,0,9,0,-9
5526,0,0,86,0,-86
5527,1,0,113,0,-113
5528,0,0,41,0,-41
5529,0,0,410,0,-410
5530,0,0,8,0,-8
5531,1,0,48,0,-48
5532,1,0,48,0,-48
5533,1,1,299,1396,1097
5534,1,0,141,0,-141
5535,0,0,70,0,-70
5536,1,0,108,0,-108
5537,0,0,55,0,-55
5538,1,1,133,1985,1852
5539,1,1,471,1424,953
5540,0,0,18,0,-18
5541,1,1,612,5688,5076
5542,1,1,1040,2051,1011
5543,1,0,32,0,-32
5544,0,0,26,0,-26
5545,0,0,19,0,-19
5546,0,0,17,0,-17
5547,1,0,32,0,-32
5548,1,1,959,1214,255
5549,0,0,1,0,-1
5550,1,0,8,0,-8
5551,1,0,18,0,-18
5552,1,1,738,1941,1203
5553,1,1,350,1763,1413
5554,1,0,23,0,-23
5555,0,0,12,0,-12
5556,0,0,75,0,-75
5557,1,1,176,1449,1273
5558,1,0,19,0,-19
5559,1,0,60,0,-60
5560,0,0,52,0,-52
5561,0,0,3,0,-3
5562,0,0,12,0,-12
5563,1,1,227,1233,1006
5564,1,1,107,1510,1403
5565,1,0,12,0,-12
5566,1,1,187,2218,2031
5567,0,0,35,0,-35
5568,0,0,38,0,-38
5569,0,0,30,0,-30
5570,1,0,10,0,-10
5571,0,0,4,0,-4
5572,0,0,68,0,-68
5573,0,0,4,0,-4
5574,0,0,34,0,-34
5575,1,0,38,0,-38
5576,1,1,933,2214,1281
5577,0,0,55,0,-55
5578,0,0,79,0,-79
5579,0,0,78,0,-78
5580,1,1,149,1745,1596
5581,1,0,61,0,-61
5582,0,0,44,0,-44
5583,0,0,92,0,-92
5584,1,0,74,0,-74
5585,1,1,83,1455,1372
5586,0,0,5,0,-5
5587,1,1,633,1494,861
5588,0,0,8,0,-8
5589,0,0,40,0,-40
5590,1,1,994,1669,675
5591,0,0,65,0,-65
5592,0,0,10,0,-10
5593,1,1,191,1395,1204
5594,0,0,60,0,-60
5595,1,1,843,1515,672
5596,0,0,4,0,-4
5597,1,1,278,1640,1362
5598,0,0,60,0,-60
5599,1,1,229,1670,1441
5600,1,1,243,4324,4081
5601,0,0,47,0,-47
5602,1,0,121,0,-121
5603,1,0,129,0,-129
5604,1,0,0,0,0
5605,0,0,2,0,-2
5606,0,0,121,0,-121
5607,1,0,9,0,-9
5608,1,1,940,4001,3061
5609,1,0,12,0,-12
5610,1,0,106,0,-106
5611,0,0,11,0,-11
5612,1,1,187,2758,2571
5613,0,0,18,0,-18
5614,1,0,19,0,-19
5615,1,1,131,1245,1114
5616,1,1,152,1260,1108
5617,1,1,269,1223,954
5618,0,0,21,0,-21
5619,1,0,75,0,-75
5620,0,0,27,0,-27
5621,1,0,48,0,-48
5622,0,0,82,0,-82
5623,1,0,41,0,-41
5624,1,1,352,2015,1663
5625,1,1,294,1455,1161
5626,1,1,395,1271,876
5627,1,0,96,0,-96
5628,1,0,3,0,-3
5629,1,0,13,0,-13
5630,0,0,11,0,-11
5631,1,1,178,1531,1353
5632,1,1,2048,1390,-658
5633,0,0,23,0,-23
5634,1,1,287,2992,2705
5635,1,0,156,0,-156
5636,1,1,1306,1234,-72
5637,1,0,26,0,-26
5638,0,0,105,0,-105
5639,0,0,166,0,-166
5640,1,0,50,0,-50
5641,1,1,28,1406,1378
5642,1,1,155,1675,1520
5643,1,1,381,1206,825
5644,0,0,7,0,-7
5645,1,0,18,0,-18
5646,1,0,42,0,-42
5647,0,0,29,0,-29
5648,1,0,118,0,-118
5649,0,0,16,0,-16
5650,1,0,4,0,-4
5651,0,0,27,0,-27
5652,0,0,97,0,-97
5653,1,0,70,0,-70
5654,0,0,101,0,-101
5655,0,0,42,0,-42
5656,1,1,1816,1798,-18
5657,0,0,6,0,-6
5658,0,0,22,0,-22
5659,1,1,387,1261,874
5660,1,0,17,0,-17
5661,1,1,443,1213,770
5662,0,0,37,0,-37
5663,1,0,58,0,-58
5664,0,0,18,0,-18
5665,1,0,9,0,-9
5666,0,0,64,0,-64
5667,0,0,79,0,-79
5668,0,0,166,0,-166
5669,1,0,17,0,-17
5670,1,0,209,0,-209
5671,1,1,65,1707,1642
5672,0,0,21,0,-21
5673,1,1,342,2892,2550
5674,1,1,2133,1359,-774
5675,0,0,74,0,-74
5676,1,0,73,0,-73
5677,0,0,2,0,-2
5678,1,1,98,1358,1260
5679,1,0,34,0,-34
5680,0,0,29,0,-29
5681,1,1,87,1666,1579
5682,1,0,18,0,-18
5683,1,1,1199,1576,377
5684,1,0,5,0,-5
5685,1,0,55,0,-55
5686,1,0,54,0,-54
5687,0,0,6,0,-6
5688,1,1,111,2787,2676
5689,1,0,51,0,-51
5690,0,0,33,0,-33
5691,1,1,333,1232,899
5692,0,0,33,0,-33
5693,1,0,2,0,-2
5694,1,1,279,1405,1126
5695,1,1,201,2030,1829
5696,1,1,1192,2287,1095
5697,0,0,12,0,-12
5698,1,0,2,0,-2
5699,0,0,132,0,-132
5700,1,0,41,0,-41
5701,0,0,22,0,-22
5702,1,0,112,0,-112
5703,1,0,141,0,-141
5704,0,0,36,0,-36
5705,0,0,75,0,-75
5706,0,0,37,0,-37
5707,1,1,386,1518,1132
5708,1,0,145,0,-145
5709,1,0,10,0,-10
5710,0,0,17,0,-17
5711,0,0,91,0,-91
5712,1,1,90,1713,1623
5713,0,0,64,0,-64
5714,1,1,265,1437,1172
5715,0,0,60,0,-60
5716,0,0,20,0,-20
5717,1,1,434,1542,1108
5718,1,0,10,0,-10
5719,0,0,175,0,-175
5720,0,0,50,0,-50
5721,0,0,55,0,-55
5722,0,0,63,0,-63
5723,0,0,0,0,0
5724,0,0,36,0,-36
5725,1,1,54,1716,1662
5726,1,0,6,0,-6
5727,0,0,124,0,-124
5728,1,0,112,0,-112
5729,1,1,2933,1451,-1482
5730,1,0,41,0,-41
5731,1,0,97,0,-97
5732,0,0,50,0,-50
5733,0,0,13,0,-13
5734,1,0,60,0,-60
5735,1,0,44,0,-44
5736,0,0,27,0,-27
5737,1,0,34,0,-34
5738,0,0,27,0,-27
5739,1,0,49,0,-49
5740,1,1,563,1292,729
5741,0,0,83,0,-83
5742,1,0,66,0,-66
5743,1,0,14,0,-14
5744,1,1,173,1587,1414
5745,1,1,595,2188,1593
5746,0,0,57,0,-57
5747,1,1,41,1228,1187
5748,1,0,53,0,-53
5749,0,0,3,0,-3
5750,0,0,36,0,-36
5751,0,0,16,0,-16
5752,1,1,2783,1578,-1205
5753,1,1,413,1284,871
5754,1,0,19,0,-19
5755,1,1,128,1231,1103
5756,0,0,58,0,-58
5757,1,0,119,0,-119
5758,1,0,53,0,-53
5759,1,0,6,0,-6
5760,0,0,118,0,-118
5761,0,0,58,0,-58
5762,0,0,4,0,-4
5763,1,1,88,1270,1182
5764,0,0,13,0,-13
5765,1,1,298,1417,1119
5766,1,1,155,1491,1336
5767,0,0,17,0,-17
5768,0,0,65,0,-65
5769,0,0,43,0,-43
5770,0,0,51,0,-51
5771,1,1,258,1803,1545
5772,0,0,19,0,-19
5773,1,0,49,0,-49
5774,1,1,512,1228,716
5775,1,0,28,0,-28
5776,0,0,63,0,-63
5777,0,0,39,0,-39
5778,0,0,48,0,-48
5779,0,0,20,0,-20
5780,1,1,755,1314,559
5781,1,0,5,0,-5
5782,1,1,61,1915,1854
5783,1,0,221,0,-221
5784,1,0,114,0,-114
5785,0,0,31,0,-31
5786,0,0,18,0,-18
