ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
4116,0,0,129,0,-129
4117,1,0,26,0,-26
4118,0,0,28,0,-28
4119,0,0,63,0,-63
4120,0,0,16,0,-16
4121,1,0,58,0,-58
4122,0,0,52,0,-52
4123,1,0,122,0,-122
4124,1,1,275,1427,1152
4125,0,0,2,0,-2
4126,0,0,33,0,-33
4127,1,0,3,0,-3
4128,0,0,20,0,-20
4129,1,1,354,1853,1499
4130,1,0,74,0,-74
4131,1,0,83,0,-83
4132,1,0,76,0,-76
4133,1,1,124,1301,1177
4134,1,1,614,1333,719
4135,1,0,35,0,-35
4136,0,0,70,0,-70
4137,0,0,34,0,-34
4138,0,0,24,0,-24
4139,1,1,174,2019,1845
4140,1,1,231,1201,970
4141,0,0,7,0,-7
4142,1,1,1111,1366,255
4143,1,1,33,1235,1202
4144,0,0,58,0,-58
4145,0,0,155,0,-155
4146,1,1,659,1409,750
4147,1,0,91,0,-91
4148,0,0,13,0,-13
4149,1,1,314,1206,892
4150,0,0,58,0,-58
4151,0,0,1,0,-1
4152,0,0,6,0,-6
4153,0,0,22,0,-22
4154,1,1,102,1367,1265
4155,0,0,5,0,-5
4156,1,1,1457,4275,2818
4157,0,0,16,0,-16
4158,0,0,53,0,-53
4159,0,0,20,0,-20
4160,0,0,62,0,-62
4161,0,0,12,0,-12
4162,1,0,57,0,-57
4163,1,1,511,1200,689
4164,0,0,42,0,-42
4165,1,0,12,0,-12
4166,1,0,76,0,-76
4167,1,1,704,1440,736
4168,1,1,1107,1682,575
4169,0,0,36,0,-36
4170,1,0,68,0,-68
4171,1,1,102,1204,1102
4172,1,1,1128,1886,758
4173,1,1,2035,1381,-654
4174,1,1,264,1224,960
4175,1,1,583,1305,722
4176,0,0,169,0,-169
4177,0,0,4,0,-4
4178,1,0,160,0,-160
4179,0,0,83,0,-83
4180,0,0,11,0,-11
4181,0,0,19,0,-19
4182,0,0,52,0,-52
4183,1,0,7,0,-7
4184,0,0,6,0,-6
4185,1,1,1010,1341,331
4186,0,0,1,0,-1
4187,1,0,26,0,-26
4188,0,0,82,0,-82
4189,1,0,62,0,-62
4190,1,1,5,1360,1355
4191,0,0,20,0,-20
4192,0,0,2,0,-2
4193,0,0,24,0,-24
4194,1,0,48,0,-48
4195,1,0,9,0,-9
4196,0,0,154,0,-154
4197,1,1,266,1212,946
4198,1,0,27,0,-27
4199,0,0,4,0,-4
4200,1,1,318,1654,1336
4201,1,1,417,1302,885
4202,1,0,0,0,0
4203,0,0,30,0,-30
4204,0,0,12,0,-12
4205,0,0,88,0,-88
4206,0,0,30,0,-30
4207,0,0,2,0,-2
4208,0,0,14,0,-14
4209,1,1,145,1236,1091
4210,1,1,228,4149,3921
4211,0,0,83,0,-83
4212,0,0,38,0,-38
4213,1,1,221,1398,1177
4214,0,0,33,0,-33
4215,1,1,275,1646,1371
4216,1,0,97,0,-97
4217,1,0,19,0,-19
4218,0,0,80,0,-80
4219,1,1,25,1293,1268
4220,1,1,493,2026,1533
4221,0,0,87,0,-87
4222,0,0,136,0,-136
4223,1,0,32,0,-32
4224,1,1,154,1571,1417
4225,0,0,26,0,-26
4226,1,1,344,1233,889
4227,0,0,40,0,-40
4228,1,1,3071,1209,-1862
4229,1,1,478,1659,1181
4230,1,1,409,1439,1030
4231,1,1,1604,1483,-121
4232,1,1,555,1966,1411
4233,1,1,174,1274,1100
4234,1,1,182,1300,1118
4235,1,1,2212,1764,-448
4236,1,1,48,1283,1235
4237,0,0,100,0,-100
4238,1,1,845,1419,574
4239,1,1,315,1640,1325
4240,1,1,82,1373,1291
4241,1,0,5,0,-5
4242,0,0,48,0,-48
4243,1,1,233,1714,1481
4244,1,1,300,1543,1243
4245,1,1,347,1210,863
4246,0,0,27,0,-27
4247,0,0,25,0,-25
4248,1,1,448,1391,943
4249,0,0,43,0,-43
4250,1,1,127,1659,1532
4251,1,1,1656,1477,-179
4252,0,0,62,0,-62
4253,0,0,49,0,-49
4254,1,1,638,1303,665
4255,1,0,13,0,-13
4256,0,0,164,0,-164
4257,0,0,60,0,-60
4258,1,1,70,1329,1259
4259,1,1,267,2577,2310
4260,1,1,611,1232,621
4261,0,0,51,0,-51
4262,0,0,56,0,-56
4263,0,0,10,0,-10
4264,1,0,103,0,-103
4265,1,0,18,0,-18
4266,0,0,13,0,-13
4267,1,0,22,0,-22
4268,1,0,37,0,-37
4269,1,0,94,0,-94
4270,1,1,63,2528,2465
4271,0,0,82,0,-82
4272,0,0,27,0,-27
4273,0,0,25,0,-25
4274,0,0,31,0,-31
4275,1,1,92,1855,1763
4276,1,0,21,0,-21
4277,1,1,127,1996,1869
4278,1,0,6,0,-6
4279,1,1,366,1344,978
4280,1,0,11,0,-11
4281,1,0,17,0,-17
4282,0,0,230,0,-230
4283,1,1,52,1708,1656
4284,0,0,19,0,-19
4285,1,1,47,2185,2138
4286,0,0,53,0,-53
4287,1,1,544,1359,815
4288,0,0,64,0,-64
4289,0,0,13,0,-13
4290,0,0,17,0,-17
4291,0,0,92,0,-92
4292,1,1,719,2413,1694
4293,1,1,623,1214,591
4294,1,1,332,1203,871
4295,0,0,49,0,-49
4296,0,0,86,0,-86
4297,0,0,92,0,-92
4298,0,0,13,0,-13
4299,1,1,440,1214,774
4300,0,0,19,0,-19
4301,0,0,145,0,-145
4302,1,1,59,1462,1403
4303,1,1,1175,1571,396
4304,0,0,45,0,-45
4305,1,1,1285,1487,202
4306,0,0,19,0,-19
4307,1,1,98,3193,3095
4308,0,0,4,0,-4
4309,1,1,155,1786,1631
4310,1,1,145,1536,1391
4311,1,1,414,1624,1210
4312,0,0,36,0,-36
4313,0,0,6,0,-6
4314,0,0,221,0,-221
4315,1,1,439,2669,2230
4316,1,1,187,1604,1417
4317,1,1,358,2671,2313
4318,0,0,64,0,-64
4319,1,0,16,0,-16
4320,1,1,433,1246,813
4321,1,1,1314,2275,961
4322,1,0,121,0,-121
4323,1,1,165,1813,1648
4324,1,1,164,1865,1701
4325,1,1,565,1609,1044
4326,1,0,9,0,-9
4327,1,0,50,0,-50
4328,1,1,240,1517,1277
4329,0,0,15,0,-15
4330,1,1,538,1621,1083
4331,0,0,12,0,-12
4332,0,0,134,0,-134
4333,1,1,398,1606,1208
4334,0,0,12,0,-12
4335,1,1,317,1676,1359
4336,1,1,175,2815,2640
4337,1,0,7,0,-7
4338,1,0,83,0,-83
4339,1,1,343,1648,1305
4340,1,0,40,0,-40
4341,1,0,8,0,-8
4342,1,0,111,0,-111
4343,0,0,49,0,-49
4344,1,1,250,1850,1600
4345,1,1,831,3837,3006
4346,0,0,85,0,-85
4347,1,0,12,0,-12
4348,0,0,27,0,-27
4349,1,0,199,0,-199
4350,1,1,528,1237,709
4351,1,0,151,0,-151
4352,0,0,15,0,-15
4353,1,1,128,1299,1171
4354,1,0,8,0,-8
4355,0,0,75,0,-75
4356,1,0,46,0,-46
4357,0,0,271,0,-271
4358,0,0,68,0,-68
4359,1,0,46,0,-46
4360,0,0,22,0,-22
4361,0,0,187,0,-187
4362,0,0,49,0,-49
4363,1,1,411,1922,1511
4364,0,0,41,0,-41
4365,0,0,58,0,-58
4366,1,1,1011,1382,371
4367,1,1,269,1289,1020
4368,0,0,39,0,-39
4369,0,0,115,0,-115
4370,0,0,24,0,-24
4371,1,0,20,0,-20
4372,1,0,64,0,-64
4373,1,0,83,0,-83
4374,1,0,19,0,-19
4375,1,1,451,1237,786
4376,1,0,18,0,-18
4377,0,0,2,0,-2
4378,0,0,71,0,-71
4379,0,0,230,0,-230
4380,0,0,2,0,-2
4381,1,1,513,1543,1030
4382,1,0,44,0,-44
4383,1,1,628,1503,875
4384,0,0,4,0,-4
4385,0,0,14,0,-14
4386,1,1,1000,1244,244
4387,1,1,337,1247,910
4388,1,0,108,0,-108
4389,1,1,370,1346,976
4390,1,1,795,1331,536
4391,0,0,69,0,-69
4392,1,0,146,0,-146
4393,1,0,28,0,-28
4394,0,0,2,0,-2
4395,0,0,21,0,-21
4396,0,0,136,0,-136
4397,0,0,51,0,-51
4398,0,0,60,0,-60
4399,0,0,33,0,-33
4400,1,0,85,0,-85
4401,0,0,56,0,-56
4402,1,0,16,0,-16
4403,0,0,7,0,-7
4404,1,0,9,0,-9
4405,1,0,136,0,-136
4406,1,1,606,1252,646
4407,1,1,1471,1294,-177
4408,1,1,1045,1440,395
4409,0,0,236,0,-236
4410,1,0,83,0,-83
4411,1,0,1,0,-1
4412,0,0,72,0,-72
4413,0,0,124,0,-124
4414,1,0,44,0,-44
4415,0,0,109,0,-109
4416,1,1,499,1209,710
4417,1,1,345,4087,3742
4418,0,0,36,0,-36
4419,1,0,48,0,-48
4420,1,1,414,1353,939
4421,0,0,11,0,-11
4422,0,0,2,0,-2
4423,1,0,52,0,-52
4424,1,1,172,1895,1723
4425,0,0,9,0,-9
4426,0,0,38,0,-38
4427,1,0,56,0,-56
4428,1,1,126,1241,1115
4429,0,0,212,0,-212
4430,1,1,3461,1298,-2163
4431,1,1,13,1517,1504
4432,1,1,201,1348,1147
4433,1,0,48,0,-48
4434,1,1,873,1288,415
4435,0,0,69,0,-69
4436,0,0,104,0,-104
4437,0,0,48,0,-48
4438,1,0,60,0,-60
4439,0,0,4,0,-4
4440,0,0,132,0,-132
4441,1,1,808,1555,747
4442,0,0,31,0,-31
4443,1,0,52,0,-52
4444,1,0,138,0,-138
4445,1,0,54,0,-54
4446,0,0,9,0,-9
4447,1,1,332,1279,947
4448,1,1,323,2551,2228
4449,0,0,16,0,-16
4450,1,0,1,0,-1
4451,1,0,130,0,-130
4452,1,0,64,0,-64
4453,1,0,47,0,-47
4454,1,0,35,0,-35
4455,0,0,209,0,-209
4456,1,0,62,0,-62
4457,0,0,8,0,-8
4458,1,0,31,0,-31
4459,1,0,38,0,-38
4460,0,0,9,0,-9
4461,0,0,40,0,-40
4462,0,0,44,0,-44
4463,1,1,250,2035,1785
4464,0,0,23,0,-23
4465,0,0,50,0,-50
4466,0,0,16,0,-16
4467,1,0,82,0,-82
4468,1,1,285,1330,1045
4469,1,0,26,0,-26
4470,0,0,43,0,-43
4471,1,0,4,0,-4
4472,1,1,494,1973,1479
4473,0,0,52,0,-52
4474,0,0,52,0,-52
4475,1,1,963,1306,343
4476,0,0,3,0,-3
4477,1,1,177,1477,1300
4478,1,0,23,0,-23
4479,1,1,231,1377,1146
4480,1,1,370,2231,1861
4481,0,0,70,0,-70
4482,0,0,68,0,-68
4483,1,0,19,0,-19
4484,1,1,128,1243,1115
4485,1,0,1,0,-1
4486,1,0,19,0,-19
4487,0,0,66,0,-66
4488,1,0,12,0,-12
4489,0,0,17,0,-17
4490,1,0,143,0,-143
4491,1,1,121,1495,1374
4492,1,1,2135,1307,-828
4493,1,0,36,0,-36
4494,0,0,3,0,-3
4495,0,0,13,0,-13
4496,1,0,4,0,-4
4497,0,0,37,0,-37
4498,0,0,7,0,-7
4499,1,0,127,0,-127
4500,1,1,797,2825,2028
4501,1,1,31,1411,1380
4502,0,0,0,0,0
4503,0,0,31,0,-31
4504,1,1,184,1206,1022
4505,1,0,151,0,-151
4506,0,0,53,0,-53
4507,1,0,112,0,-112
4508,0,0,29,0,-29
4509,1,0,37,0,-37
4510,1,0,45,0,-45
4511,1,1,590,1204,614
4512,1,1,60,1261,1201
4513,1,1,104,1410,1306
4514,0,0,2,0,-2
4515,0,0,0,0,0
4516,1,0,8,0,-8
4517,1,0,7,0,-7
4518,1,1,134,1275,1141
4519,1,0,1,0,-1
4520,0,0,1,0,-1
4521,0,0,4,0,-4
4522,0,0,5,0,-5
4523,1,0,69,0,-69
4524,0,0,60,0,-60
4525,1,0,5,0,-5
4526,1,1,554,1720,1166
4527,0,0,22,0,-22
4528,0,0,30,0,-30
4529,1,1,351,2262,1911
4530,1,1,527,1224,697
4531,0,0,52,0,-52
4532,0,0,1,0,-1
4533,1,1,132,1513,1381
4534,0,0,250,0,-250
4535,1,1,875,1417,542
4536,0,0,97,0,-97
4537,1,1,214,1914,1700
4538,1,1,1614,1475,-139
4539,0,0,141,0,-141
4540,1,0,130,0,-130
4541,1,1,95,1297,1202
4542,0,0,55,0,-55
4543,1,0,49,0,-49
4544,0,0,19,0,-19
4545,1,0,36,0,-36
4546,0,0,1,0,-1
4547,0,0,14,0,-14
4548,1,1,20,2110,2090
4549,0,0,230,0,-230
4550,0,0,54,0,-54
4551,1,1,170,1436,1266
4552,1,1,339,2032,1693
4553,1,1,347,1395,1048
4554,1,1,104,1395,1291
4555,1,1,264,1565,1301
4556,1,0,11,0,-11
4557,0,0,100,0,-100
4558,1,1,524,1217,693
4559,0,0,104,0,-104
4560,0,0,24,0,-24
4561,0,0,28,0,-28
4562,0,0,23,0,-23
4563,1,1,193,1239,1046
4564,0,0,57,0,-57
4565,1,1,101,1954,1853
4566,0,0,39,0,-39
4567,1,0,1,0,-1
4568,0,0,35,0,-35
4569,1,1,264,1895,1631
4570,0,0,74,0,-74
4571,0,0,7,0,-7
4572,1,1,202,1433,1231
4573,1,1,1077,1544,467
4574,0,0,198,0,-198
4575,1,0,31,0,-31
4576,1,1,59,2122,2063
4577,1,1,333,1992,1659
4578,1,1,381,1323,942
4579,1,0,40,0,-40
4580,1,1,591,1239,648
4581,1,1,164,2057,1893
4582,0,0,8,0,-8
4583,1,0,44,0,-44
4584,1,0,49,0,-49
4585,1,0,73,0,-73
4586,1,1,161,1291,1130
4587,1,0,64,0,-64
4588,0,0,69,0,-69
4589,1,0,13,0,-13
4590,1,1,192,1509,1317
4591,0,0,101,0,-101
4592,0,0,320,0,-320
4593,0,0,16,0,-16
4594,0,0,70,0,-70
4595,1,1,104,1219,1115
4596,1,0,93,0,-93
4597,0,0,14,0,-14
4598,1,1,389,1228,839
4599,0,0,25,0,-25
4600,1,0,20,0,-20
4601,1,1,131,1419,1288
4602,1,0,86,0,-86
4603,1,0,50,0,-50
4604,0,0,127,0,-127
4605,0,0,43,0,-43
4606,0,0,13,0,-13
4607,0,0,5,0,-5
4608,0,0,104,0,-104
4609,1,1,714,1277,563
4610,1,1,329,1223,894
4611,1,0,63,0,-63
4612,0,0,23,0,-23
4613,0,0,0,0,0
4614,1,1,86,1834,1748
4615,0,0,7,0,-7
4616,1,0,30,0,-30
4617,0,0,28,0,-28
4618,1,0,0,0,0
4619,0,0,53,0,-53
4620,0,0,36,0,-36
4621,0,0,2,0,-2
4622,0,0,177,0,-177
4623,0,0,53,0,-53
4624,1,1,360,1303,943
4625,0,0,46,0,-46
4626,0,0,84,0,-84
4627,0,0,8,0,-8
4628,1,1,293,1580,1287
4629,0,0,18,0,-18
4630,1,0,71,0,-71
4631,1,0,124,0,-124
4632,0,0,45,0,-45
4633,0,0,31,0,-31
4634,1,0,15,0,-15
4635,1,0,1,0,-1
4636,0,0,52,0,-52
4637,1,1,135,1253,1118
4638,0,0,66,0,-66
4639,1,0,47,0,-47
4640,1,0,23,0,-23
4641,0,0,22,0,-22
4642,0,0,21,0,-21
4643,1,0,104,0,-104
4644,1,0,50,0,-50
4645,0,0,42,0,-42
4646,0,0,22,0,-22
4647,1,1,155,1296,1141
4648,0,0,63,0,-63
4649,1,1,71,1294,1223
4650,0,0,3,0,-3
4651,0,0,117,0,-117
4652,0,0,16,0,-16
4653,1,0,14,0,-14
4654,0,0,74,0,-74
4655,0,0,70,0,-70
4656,0,0,26,0,-26
4657,1,1,368,1324,956
4658,0,0,62,0,-62
4659,1,1,253,1774,1521
4660,1,0,124,0,-124
4661,0,0,96,0,-96
4662,0,0,46,0,-46
4663,0,0,139,0,-139
4664,1,0,0,0,0
4665,1,1,731,1203,472
4666,0,0,91,0,-91
4667,0,0,73,0,-73
4668,1,0,41,0,-41
4669,1,1,74,1321,1247
4670,1,0,28,0,-28
4671,1,1,70,1306,1236
4672,1,1,576,1316,740
4673,1,0,21,0,-21
4674,1,1,393,1533,1140
4675,0,0,24,0,-24
4676,0,0,114,0,-114
4677,1,1,115,1549,1434
4678,1,1,1053,1565,512
4679,1,0,17,0,-17
4680,0,0,29,0,-29
4681,0,0,3,0,-3
4682,1,1,140,2016,1876
4683,1,1,208,1259,1051
4684,1,0,2,0,-2
4685,1,1,110,1288,1178
4686,0,0,47,0,-47
4687,0,0,6,0,-6
4688,1,1,523,1371,848
4689,1,1,412,1208,796
4690,0,0,22,0,-22
4691,0,0,12,0,-12
4692,1,0,5,0,-5
4693,0,0,21,0,-21
4694,0,0,31,0,-31
4695,1,0,57,0,-57
4696,0,0,98,0,-98
4697,1,1,1117,1215,98
4698,1,0,76,0,-76
4699,1,0,36,0,-36
4700,0,0,8,0,-8
4701,0,0,21,0,-21
4702,1,0,78,0,-78
4703,1,1,126,2383,2257
4704,1,0,39,0,-39
4705,0,0,31,0,-31
4706,1,0,161,0,-161
4707,0,0,239,0,-239
4708,1,1,905,1212,307
4709,1,1,439,1236,797
4710,1,1,457,1363,906
4711,0,0,45,0,-45
4712,1,0,30,0,-30
4713,0,0,8,0,-8
4714,1,0,26,0,-26
4715,0,0,153,0,-153
4716,1,1,601,1293,692
4717,0,0,19,0,-19
4718,0,0,6,0,-6
4719,1,0,11,0,-11
4720,1,0,34,0,-34
4721,1,1,1668,2702,1034
4722,1,0,5,0,-5
4723,1,1,412,1370,958
4724,1,0,6,0,-6
4725,0,0,0,0,0
4726,1,0,156,0,-156
4727,0,0,57,0,-57
4728,1,1,153,1634,1481
4729,0,0,12,0,-12
4730,1,1,553,1462,909
4731,1,1,1254,2350,1096
4732,0,0,116,0,-116
4733,0,0,100,0,-100
4734,0,0,17,0,-17
4735,1,1,329,1554,1225
4736,0,0,74,0,-74
4737,1,0,57,0,-57
4738,1,1,422,1596,1174
4739,1,1,348,1482,1134
4740,1,1,38,2045,2007
4741,0,0,19,0,-19
4742,1,1,331,2421,2090
4743,1,1,123,1256,1133
4744,1,1,468,1279,811
4745,1,0,138,0,-138
4746,1,0,57,0,-57
4747,1,1,655,1345,690
4748,0,0,7,0,-7
4749,1,1,745,1519,774
4750,0,0,17,0,-17
4751,1,0,44,0,-44
4752,0,0,12,0,-12
4753,0,0,187,0,-187
4754,1,0,23,0,-23
4755,1,0,6,0,-6
4756,0,0,34,0,-34
4757,1,1,122,1436,1314
4758,1,1,38,1491,1453
4759,1,1,519,1708,1189
4760,1,0,32,0,-32
4761,0,0,19,0,-19
4762,1,0,26,0,-26
4763,0,0,3,0,-3
4764,1,1,338,1275,937
4765,0,0,18,0,-18
4766,0,0,159,0,-159
4767,1,1,600,1883,1283
4768,1,1,521,1207,686
4769,1,0,119,0,-119
4770,1,0,20,0,-20
4771,1,1,878,1339,461
4772,1,1,676,1286,610
4773,0,0,22,0,-22
4774,1,0,33,0,-33
4775,1,0,26,0,-26
4776,1,1,1109,1229,120
4777,0,0,85,0,-85
4778,0,0,25,0,-25
4779,1,0,108,0,-108
4780,1,0,4,0,-4
4781,1,0,25,0,-25
4782,0,0,20,0,-20
4783,1,1,163,1280,1117
4784,1,1,237,1299,1062
4785,1,0,41,0,-41
4786,1,0,90,0,-90
4787,0,0,3,0,-3
4788,1,0,16,0,-16
4789,0,0,16,0,-16
4790,0,0,50,0,-50
4791,0,0,9,0,-9
4792,1,1,122,1552,1430
4793,0,0,82,0,-82
4794,0,0,54,0,-54
4795,1,0,120,0,-120
4796,0,0,20,0,-20
4797,1,1,242,1492,1250
4798,1,0,13,0,-13
4799,1,1,1224,1297,73
4800,0,0,1,0,-1
4801,0,0,93,0,-93
4802,1,1,283,2125,1842
4803,1,0,9,0,-9
4804,1,1,327,1296,969
4805,1,1,293,1380,1087
4806,0,0,23,0,-23
4807,0,0,83,0,-83
4808,1,1,306,1235,929
4809,1,1,150,3635,3485
4810,1,1,861,2242,1381
4811,1,0,85,0,-85
4812,1,1,751,4087,3336
4813,1,1,242,1350,1108
4814,1,1,320,1639,1319
4815,1,1,1516,1625,109
4816,0,0,80,0,-80
4817,0,0,0,0,0
4818,1,0,19,0,-19
4819,0,0,16,0,-16
4820,1,1,470,1737,1267
4821,1,1,125,1804,1679
4822,1,0,9,0,-9
4823,1,0,38,0,-38
4824,1,1,541,1354,813
4825,1,1,952,1427,475
4826,1,1,1581,3229,1648
4827,1,1,738,1944,1206
4828,1,1,509,1246,737
4829,1,0,47,0,-47
4830,0,0,39,0,-39
4831,0,0,35,0,-35
4832,1,0,58,0,-58
4833,0,0,30,0,-30
4834,0,0,114,0,-114
4835,0,0,155,0,-155
4836,1,1,812,1262,450
4837,1,0,4,0,-4
4838,1,1,476,1476,1000
4839,0,0,77,0,-77
4840,0,0,32,0,-32
4841,1,1,550,1305,755
4842,0,0,28,0,-28
4843,1,0,25,0,-25
4844,0,0,20,0,-20
4845,1,0,1,0,-1
4846,0,0,35,0,-35
4847,1,0,110,0,-110
4848,0,0,4,0,-4
4849,1,0,6,0,-6
4850,1,0,79,0,-79
4851,1,1,424,1680,1256
4852,1,1,63,1309,1246
4853,0,0,52,0,-52
4854,0,0,19,0,-19
4855,0,0,8,0,-8
4856,1,1,71,1471,1400
4857,1,1,192,1449,1257
4858,1,1,183,1288,1105
4859,0,0,66,0,-66
4860,1,0,39,0,-39
4861,0,0,99,0,-99
4862,1,1,492,3781,3289
4863,0,0,23,0,-23
4864,0,0,114,0,-114
4865,0,0,18,0,-18
4866,0,0,35,0,-35
4867,1,1,1204,1235,31
4868,1,0,16,0,-16
4869,0,0,173,0,-173
4870,0,0,6,0,-6
4871,1,0,107,0,-107
4872,1,0,1,0,-1
4873,1,0,76,0,-76
4874,0,0,90,0,-90
4875,1,1,409,1538,1129
4876,0,0,59,0,-59
4877,1,1,165,1973,1808
4878,1,1,259,1223,964
4879,1,1,692,2186,1494
4880,1,0,15,0,-15
4881,0,0,48,0,-48
4882,1,1,636,1250,614
4883,1,0,13,0,-13
4884,0,0,72,0,-72
4885,0,0,38,0,-38
4886,0,0,76,0,-76
4887,0,0,16,0,-16
4888,1,0,27,0,-27
4889,0,0,121,0,-121
4890,0,0,19,0,-19
4891,1,1,177,1235,1058
4892,0,0,28,0,-28
4893,1,1,1452,1584,132
4894,1,0,13,0,-13
4895,1,0,52,0,-52
4896,0,0,22,0,-22
4897,0,0,29,0,-29
4898,1,0,92,0,-92
4899,1,0,58,0,-58
4900,1,0,5,0,-5
4901,0,0,55,0,-55
4902,1,1,325,1229,904
4903,0,0,31,0,-31
4904,1,1,148,1571,1423
4905,1,0,62,0,-62
4906,1,1,369,1608,1239
4907,1,1,1596,1286,-310
4908,0,0,18,0,-18
4909,1,1,347,2003,1656
4910,0,0,2,0,-2
4911,0,0,16,0,-16
4912,0,0,129,0,-129
4913,1,1,248,1388,1140
4914,1,1,1456,1826,370
4915,1,1,312,1228,916
4916,1,0,75,0,-75
4917,0,0,14,0,-14
4918,1,1,59,1549,1490
4919,0,0,19,0,-19
4920,0,0,36,0,-36
4921,1,0,80,0,-80
4922,1,1,108,1276,1168
4923,0,0,51,0,-51
4924,1,0,67,0,-67
4925,1,0,165,0,-165
4926,1,0,3,0,-3
4927,1,0,2,0,-2
4928,1,1,71,1809,1738
4929,0,0,3,0,-3
4930,1,0,40,0,-40
4931,1,1,133,3015,2882
4932,0,0,137,0,-137
4933,1,1,374,1291,917
4934,1,1,200,1461,1261
4935,1,1,284,1477,1193
4936,1,1,95,2459,2364
4937,0,0,12,0,-12
4938,0,0,0,0,0
4939,1,1,398,1288,890
4940,0,0,32,0,-32
4941,1,1,1358,1460,102
4942,1,0,37,0,-37
4943,0,0,54,0,-54
4944,0,0,67,0,-67
4945,0,0,11,0,-11
4946,1,1,214,2618,2404
4947,0,0,60,0,-60
4948,0,0,25,0,-25
4949,1,0,68,0,-68
4950,1,0,36,0,-36
4951,0,0,23,0,-23
4952,0,0,126,0,-126
4953,1,1,75,1745,1670
4954,1,0,6,0,-6
4955,1,0,29,0,-29
4956,0,0,58,0,-58
4957,0,0,18,0,-18
4958,0,0,36,0,-36
4959,0,0,8,0,-8
4960,1,1,115,2968,2853
4961,0,0,104,0,-104
4962,0,0,6,0,-6
4963,0,0,54,0,-54
4964,1,1,611,1725,1114
4965,0,0,59,0,-59
4966,1,1,233,1751,1518
4967,1,0,4,0,-4
4968,0,0,43,0,-43
4969,0,0,53,0,-53
4970,1,1,790,1310,520
4971,1,1,527,1934,1407
4972,1,1,216,1593,1377
4973,0,0,37,0,-37
4974,1,0,5,0,-5
4975,1,0,128,0,-128
4976,1,0,51,0,-51
4977,1,1,1135,1992,857
4978,1,1,532,1263,731
4979,0,0,0,0,0
4980,0,0,62,0,-62
4981,0,0,65,0,-65
4982,1,1,211,1215,1004
4983,0,0,81,0,-81
4984,0,0,4,0,-4
4985,1,0,57,0,-57
4986,1,1,131,1591,1460
4987,0,0,92,0,-92
4988,1,0,26,0,-26
4989,1,1,56,1535,1479
4990,1,0,60,0,-60
4991,0,0,81,0,-81
4992,1,0,53,0,-53
4993,0,0,117,0,-117
4994,1,1,229,1450,1221
4995,0,0,7,0,-7
4996,1,1,283,1384,1101
4997,0,0,71,0,-71
4998,1,0,7,0,-7
4999,0,0,41,0,-41
5000,1,1,414,1336,922
5001,1,0,9,0,-9
5002,1,1,1317,2339,1022
5003,1,0,77,0,-77
5004,0,0,26,0,-26
5005,1,0,31,0,-31
5006,0,0,91,0,-91
5007,1,1,255,1513,1258
5008,1,1,1497,1645,148
5009,0,0,92,0,-92
5010,1,1,447,1417,970
5011,0,0,46,0,-46
5012,1,0,0,0,0
5013,0,0,50,0,-50
5014,1,1,742,1728,986
5015,0,0,57,0,-57
5016,0,0,89,0,-89
5017,1,1,600,1257,657
5018,1,0,37,0,-37
5019,1,0,35,0,-35
5020,1,1,295,1629,1334
5021,1,0,18,0,-18
5022,1,1,39,1781,1742
5023,1,1,178,1590,1412
5024,1,0,3,0,-3
5025,0,0,60,0,-60
5026,1,1,311,1229,918
5027,0,0,47,0,-47
5028,0,0,79,0,-79
5029,1,1,78,2787,2709
5030,0,0,35,0,-35
5031,0,0,2,0,-2
5032,0,0,57,0,-57
5033,1,0,3,0,-3
5034,1,0,136,0,-136
5035,1,1,468,1210,742
5036,1,1,679,1461,782
5037,1,0,14,0,-14
5038,1,0,69,0,-69
5039,1,0,16,0,-16
5040,1,1,1249,1253,4
5041,1,0,59,0,-59
5042,0,0,114,0,-114
5043,0,0,4,0,-4
5044,1,0,61,0,-61
5045,1,1,325,1375,1050
5046,0,0,42,0,-42
5047,0,0,145,0,-145
5048,0,0,25,0,-25
5049,1,0,32,0,-32
5050,1,1,105,1742,1637
5051,1,0,60,0,-60
5052,0,0,46,0,-46
5053,0,0,40,0,-40
5054,0,0,1,0,-1
5055,1,0,205,0,-205
5056,1,0,102,0,-102
5057,1,0,69,0,-69
5058,0,0,3,0,-3
5059,1,0,2,0,-2
5060,1,1,195,1346,1151
5061,1,0,110,0,-110
5062,1,1,124,1377,1253
5063,0,0,50,0,-50
5064,1,1,998,1252,254
5065,1,0,90,0,-90
5066,0,0,5,0,-5
5067,0,0,5,0,-5
5068,1,1,487,1420,933
5069,1,0,87,0,-87
5070,0,0,173,0,-173
5071,1,0,3,0,-3
5072,1,0,29,0,-29
5073,0,0,48,0,-48
5074,1,0,29,0,-29
5075,1,1,2282,1301,-981
5076,1,0,38,0,-38
5077,1,0,41,0,-41
5078,1,0,38,0,-38
5079,1,1,590,1244,654
5080,1,1,229,1373,1144
5081,0,0,36,0,-36
5082,1,0,38,0,-38
5083,1,1,125,2200,2075
5084,0,0,22,0,-22
5085,0,0,33,0,-33
5086,1,0,121,0,-121
5087,0,0,56,0,-56
5088,1,0,75,0,-75
5089,0,0,4,0,-4
5090,1,0,23,0,-23
5091,1,0,26,0,-26
5092,0,0,15,0,-15
5093,0,0,39,0,-39
5094,1,0,53,0,-53
5095,1,1,1098,1339,241
5096,1,1,3776,1263,-2513
